fold_change	p_value
1553218_a_at	0.201480540720062	0.329823869615693
1553219_a_at	-0.0147509277829685	1
1553220_at	-0.180432098459656	1
1553221_at	-0.214419407281984	1
1553222_at	-0.212139620193696	0.00206130993077201
1553224_at	-0.0556905905711078	1
1553225_s_at	0.24316029340465	1
1553226_at	-0.174458897782969	0.014144586441392
1553227_s_at	0.0656592313413364	1
1553228_at	0.154091046258835	1
1553229_at	-0.0595674183763242	1
1553232_at	-0.157256227278411	1
1553234_at	0.139358263880421	1
1553235_at	0.137584700429167	1
1553237_x_at	0.0411123270449263	1
1553238_a_at	-0.0418371998275751	1
1553239_at	-0.162071215233034	0.577152311709498
1553241_at	-0.204812928268838	0.00114955318555126
1553243_at	0.651899876800573	0.00733821008756153
1553244_at	0.0656670404820159	1
1553246_a_at	-0.178481303292529	1
1553247_a_at	-0.14840098281885	1
1553248_at	0.0632257733081705	1
1553249_at	-0.128948931804513	0.114353012022374
1553252_a_at	0.272332526894443	0.354298899367536
1553253_at	-0.100768072335352	1
1553254_at	-0.0453040591490468	1
1553255_at	-0.0831061958105264	1
1553257_at	-0.191440370101458	0.00595953034725799
1553258_at	-0.0108707605084772	1
1553260_s_at	-0.00866842112050215	1
1553261_x_at	-0.00414190991892793	1
1553262_a_at	-0.0984880564051087	1
1553263_at	-0.113169599007181	1
1553264_a_at	-0.111137923519859	1
1553265_at	-0.551513345330277	1
1553266_at	-0.00372328183514137	1
1553267_a_at	0.0148855718081431	1
1553268_at	0.0497845576494949	1
1553269_at	0.290597032596952	1
1553271_at	0.410333678353937	4.13930152185264e-06
1553272_at	-0.258530414717446	0.000985019117979328
1553274_a_at	0.357881676429654	0.0591074047759966
1553275_s_at	0.547536947620674	0.339405174197199
1553276_at	-0.0363887565135657	1
1553277_at	-0.0394306178590242	1
1553279_at	0.112234593390075	1
1553280_at	0.0422365531030273	1
1553281_at	-0.199323302194097	0.919130314635709
1553282_at	0.0710018339760019	1
1553284_s_at	0.204975863860054	0.0555617632069527
1553285_s_at	0.0564676113984341	1
1553286_at	-0.210603926087905	0.546972336607232
1553288_a_at	-0.208546812912288	0.00813546301001496
1553292_s_at	-0.562497781737751	0.148203158266598
1553293_at	-0.0114301596001418	1
1553295_at	-0.00558240808081578	1
1553296_at	0.0404824466192539	1
1553297_a_at	0.572268965661386	1.16847888311876e-08
1553298_at	-0.068500303675965	1
1553299_at	0.778703962751866	8.47501774242519e-07
1553300_a_at	0.131204319515498	1
1553301_a_at	0.138991878884287	1
1553303_at	-0.0756572046329449	1
1553304_at	-0.136890489938708	1
1553306_at	0.00284343798974662	1
1553310_at	-0.000483346578874944	1
1553311_at	0.219825949406563	1
1553313_s_at	-0.39757877707901	1
1553314_a_at	-0.0492760830200512	1
1553315_at	0.123389650468458	1
1553316_at	0.374251666137901	0.439228965581416
1553317_s_at	0.52818619771327	0.0177970089669023
1553318_at	-0.00333466735043686	1
1553319_at	-0.51918873826073	1.28148829356335e-06
1553320_s_at	-0.0244531073331307	1
1553321_a_at	0.472091785043578	1
1553322_s_at	-0.127926003641851	1
1553323_a_at	-0.0213591871546872	1
1553325_at	-0.0268315408478585	1
1553326_at	-0.0701302833460309	1
1553327_a_at	-0.0740071841914638	1
1553328_a_at	0.00167163867856202	1
1553329_at	-0.100763304228718	1
1553330_at	0.00410216268876251	1
1553333_at	0.323759533907004	1
1553335_x_at	-0.0254994980852783	1
1553336_a_at	-0.0588954934072752	1
1553338_at	0.243851356756482	0.470597436452798
1553340_s_at	0.0749852318184727	1
1553341_at	0.034991318313784	1
1553344_at	-0.0551968900328754	1
1553346_a_at	0.0194339104002861	1
1553347_s_at	-0.128466687132041	1
1553348_a_at	0.358777902107206	0.00578279236957045
1553349_at	0.6786936454158	8.92711873564885e-08
1553350_at	-0.0118528955125554	1
1553351_at	0.0143965994545727	1
1553352_x_at	-0.133861783853176	1
1553354_a_at	-0.147345954574483	0.146667807731844
1553355_at	-0.0709596918163582	1
1553356_at	-0.045377995620739	1
1553357_at	-0.105722465525125	0.257622658986144
1553359_at	-0.395826055531431	1.42097044100496e-06
1553361_x_at	-0.251615146470354	0.00526499532177696
1553362_at	-0.0030063899763686	1
1553363_at	-0.0693332719893243	1
1553364_at	-0.594746386024128	0.000236384684505017
1553365_at	-0.065110531826639	1
1553366_s_at	0.0415031265880756	1
1553367_a_at	-0.275900576243568	0.000113560807316872
1553369_at	0.0698041966888585	1
1553371_at	-0.084611907102492	1
1553372_at	-0.0778977796561131	1
1553373_at	-0.00545748057096462	1
1553374_at	-0.0629785070207398	1
1553375_at	0.0316538405173041	1
1553376_a_at	-0.0331107311240313	1
1553378_a_at	0.115653655999826	1
1553380_at	0.108360239607874	1
1553383_at	0.0703755946503861	1
1553385_at	-0.0173295375370515	1
1553386_at	0.0337960530274408	1
1553387_at	0.195591506448523	0.0160965842194281
1553388_at	-0.14410064153127	0.261327253795383
1553389_at	0.0406223508381585	1
1553390_at	-0.066640594753538	1
1553391_at	-0.0477536763457573	1
1553392_at	1.56990572389484	2.88969539608601e-09
1553394_a_at	-2.17079234665623	1.34905688479244e-17
1553395_a_at	0.441843647194911	0.0063222075744016
1553396_a_at	-0.657615560377933	1.4785167281557e-07
1553397_at	-0.136155179303819	0.759927379064493
1553398_at	-0.0339805973407401	1
1553399_a_at	-0.1464023095946	1
1553400_a_at	0.267776713764281	1
1553401_at	0.0751779039123117	1
1553402_a_at	0.154018731202226	1
1553403_at	-0.0543652313011438	1
1553405_a_at	-0.30982028411527	0.00093507990949163
1553407_at	0.262718800804543	1
1553409_at	-0.0485583047467224	1
1553410_a_at	-0.0173078820182764	1
1553411_s_at	-0.42448488232327	7.05854238843878e-08
1553412_at	-0.233058573837718	0.00181203048244536
1553413_at	-0.310428071815747	0.27985653732286
1553415_at	0.00600652681590175	1
1553417_at	-0.0770244457085432	1
1553418_a_at	-0.121105082762844	1
1553420_at	-0.0355132899732409	1
1553422_s_at	-0.134452416456853	1
1553423_a_at	1.71979894517008	1.35452646775859e-14
1553424_at	-0.154528573259126	0.606677891483016
1553425_at	-0.266644983039205	4.37144314388855e-05
1553426_at	-0.20588392739638	7.74047217296235e-06
1553427_at	-0.0716107734985192	1
1553428_at	-0.00946467302681597	1
1553429_at	-0.0176139126841779	1
1553430_a_at	-0.165354826754177	1
1553432_s_at	0.287830379624357	2.54989367431472e-05
1553433_at	-0.0463602561004386	1
1553434_at	-0.0180818822078894	1
1553435_at	0.127355652392924	1
1553436_at	-0.405558164361647	0.00437499851206282
1553437_at	-0.333217794160947	0.000215251190780486
1553438_at	-0.0953732748072813	1
1553439_at	-0.0612654401895103	1
1553440_at	-0.0196765061283037	1
1553441_at	0.0153369155393945	1
1553442_a_at	-0.0464745302412899	1
1553443_at	-0.051167920040216	1
1553444_a_at	-0.135164472311922	1
1553446_at	-0.00604955051470268	1
1553447_at	-0.118874740926617	1
1553448_at	0.0525107043386916	1
1553449_at	0.527860136036211	1.11377098305801e-06
1553450_s_at	-0.0568900892022368	1
1553451_at	-0.123579745502604	1
1553452_at	-0.0251384175194915	1
1553453_at	-0.100515481747074	1
1553454_at	-0.0315873544724274	1
1553456_at	-0.0334196940154587	1
1553457_at	-0.105265639582822	1
1553458_at	-0.175783902681996	1
1553459_at	-0.0716505660941866	1
1553460_at	0.116627623126397	1
1553461_at	-0.0576379071546236	1
1553462_at	-0.0110030461113868	1
1553464_at	-0.079062125972313	1
1553465_a_at	0.0394300532057219	1
1553466_at	0.0623261538766595	1
1553467_at	-0.0469195898364303	1
1553468_at	-0.0805740558428605	1
1553470_at	-0.00967622816136071	1
1553471_at	-0.0809888635283134	1
1553472_at	-0.139146022581411	0.72623629772525
1553474_at	-0.0412557139580718	1
1553475_at	-0.0879514493347853	1
1553478_at	-0.147012321163693	1
1553479_at	0.114005963894011	1
1553482_at	-0.0805284259497121	1
1553483_at	-0.117841268535446	1
1553484_at	-0.0327090283914444	1
1553485_at	-0.0679330958026712	1
1553486_a_at	-0.107026527562325	1
1553488_at	-0.13678261471633	1
1553489_a_at	-0.0353262150679847	1
1553491_at	-0.135928568598287	1
1553492_a_at	-0.194593824768821	0.0583917652035657
1553493_a_at	-0.0132873411038217	1
1553494_at	-0.0466039851770961	1
1553497_at	-0.121070979486568	0.440024135848738
1553498_at	-0.0103852888987559	1
1553499_s_at	-0.123677635573322	1
1553500_at	-0.0606672964052768	1
1553502_a_at	-0.0845476808770913	1
1553504_at	-0.0484712433956878	1
1553505_at	-0.0948818983412991	1
1553506_at	-0.0756493996476322	1
1553507_a_at	-0.120570050304896	1
1553508_at	0.0771530077398901	1
1553510_s_at	0.208572027090362	1
1553511_at	-0.160533561380328	0.0172726697510221
1553512_at	-0.120212368233823	1
1553513_at	-0.0118114190385006	1
1553514_a_at	0.0113921388881622	1
1553515_at	-0.147978525621388	1
1553517_at	-0.0642558985630264	1
1553518_at	-0.0154590874165708	1
1553519_at	-0.0407584364527342	1
1553521_at	-0.0290604705681305	1
1553523_at	-0.0666224130325408	1
1553524_at	-0.0819266872878019	1
1553525_at	-0.025557242646058	1
1553526_at	0.0118746662677633	1
1553527_at	0.0409347223087186	1
1553528_a_at	0.598102614658583	5.34093769336923e-06
1553529_at	-0.118763878813129	1
1553530_a_at	0.890647618785652	1.36159728680092e-10
1553531_at	0.00181012778760481	1
1553532_a_at	-0.060336213736413	1
1553533_at	-0.154922538049508	0.252312057789078
1553534_at	-0.0397737297012135	1
1553535_a_at	-0.180406878781389	1
1553536_at	0.137039559340537	1
1553537_at	-0.000564901070543744	1
1553538_s_at	-0.08246776687829	2.22058126624527e-05
1553539_at	-0.136951136729391	1
1553540_a_at	-0.252161902626977	0.000119001536115475
1553541_at	-0.133502922521976	1
1553542_at	0.185744398359306	1
1553544_at	-0.15534564303302	1
1553545_at	-0.268945560288295	0.00395322488983542
1553546_at	0.0360103756248549	1
1553547_at	-0.0819668879851432	1
1553549_at	-0.0425512787165427	1
1553550_at	-0.101358782863306	1
1553551_s_at	-0.379222953537859	0.000140376937931878
1553552_at	-0.128293305420092	1
1553553_at	0.0182064262968802	1
1553555_at	-0.0815021068111843	1
1553556_at	-0.022933085903007	1
1553558_at	0.00933900898877438	1
1553559_at	-0.0266827411612161	1
1553560_at	-0.000435619288055911	1
1553561_at	-0.0743598065388644	1
1553562_at	-0.214905566570318	0.0972213671329721
1553564_at	-0.198322338583292	0.00215931904744839
1553565_s_at	-0.224807627790742	1
1553566_at	-0.0928257028461728	1
1553567_s_at	-0.226876097375316	1.44021290261749e-06
1553568_a_at	0.00408911994883709	1
1553569_at	-0.3100101206443	1.29202674031774e-08
1553570_x_at	-0.291280480909137	2.06655711876144e-08
1553572_a_at	0.150312917837446	1
1553573_s_at	-0.0163886232568018	1
1553574_at	0.127293795414302	1
1553575_at	0.665510748845391	0.00591960250415072
1553579_a_at	0.0538363111877853	1
1553581_s_at	0.301186124790743	0.00671941793219299
1553582_a_at	-0.0179486062014118	1
1553583_a_at	-0.313211418292922	0.000608448187829417
1553584_at	0.0563319811854068	1
1553585_a_at	-0.052577141893952	1
1553586_at	-0.171478451792282	0.102675886813138
1553587_a_at	-0.0771076074168864	1
1553588_at	-0.213965270713526	6.69913590918666e-08
1553589_a_at	-0.945844055405619	0.000165695295219179
1553590_at	-0.226866337532467	0.0302690951240121
1553591_at	-0.0639284711888739	1
1553592_x_at	-0.0770034356106786	1
1553593_a_at	0.352619383050405	1
1553594_a_at	-0.167263586657436	0.973090647792155
1553599_a_at	-0.184812416505518	0.118846934693994
1553600_at	-0.239740219596738	0.000484372094339298
1553601_a_at	-0.167675022433893	1
1553602_at	-0.0160499292607579	1
1553603_s_at	-0.0390823950543089	1
1553604_at	-0.0349759382682904	1
1553605_a_at	-0.0788671847108819	1
1553607_at	0.00796311670055561	1
1553608_a_at	0.141150935309751	1
1553611_s_at	0.0852587969857188	1
1553612_at	0.254519741593731	1
1553613_s_at	-1.15583807250869	2.33311214027203e-06
1553614_a_at	-0.00388065680837624	1
1553618_at	-0.0449445927928789	1
1553619_a_at	-0.0920507485009243	1
1553620_at	-0.0608383131684196	1
1553622_a_at	-0.0295704305294002	1
1553623_at	-0.133942290925257	1
1553625_at	0.07743653752491	1
1553626_a_at	0.0265206489175003	1
1553627_s_at	0.135695703099151	1
1553629_a_at	-0.105544215434062	1
1553630_at	0.0922529677047104	1
1553633_s_at	-0.0868097706960613	1
1553634_a_at	-0.221308573474956	1
1553635_s_at	0.0889779606433088	1
1553636_at	-0.0412091276934219	1
1553637_s_at	-0.193515526695231	0.000553214258533159
1553639_a_at	-0.0358712003122754	1
1553640_at	-0.0378475388449475	1
1553641_a_at	-0.153530730922266	1
1553642_at	-0.163429874338274	0.128977027830302
1553644_at	0.0178124726729334	1
1553645_at	0.252073665041823	1
1553646_at	0.161006989059525	1
1553647_at	0.0222271865352717	1
1553651_at	0.0542006243656403	1
1553652_a_at	0.0511826390818499	1
1553654_at	-0.0310800542315692	1
1553655_at	-0.459868672728455	2.18194769839931e-05
1553656_at	-0.14127049271745	0.396529439135623
1553657_at	-0.187217511377308	1
1553658_at	-0.0884900797676487	1
1553660_at	-0.0718052609935356	1
1553661_a_at	0.115469373448405	1
1553663_a_at	-0.0676866554378091	1
1553666_at	-0.0867246950204614	1
1553668_at	0.0844071179818551	1
1553670_at	-0.0943538647800302	1
1553672_at	0.161704162296695	1
1553673_at	-0.210626541204872	1
1553674_at	-0.165272527015077	1
1553675_at	0.0119433537924589	1
1553677_a_at	0.0633339020993882	1
1553678_a_at	0.842427939305377	4.24991960107359e-11
1553679_s_at	0.155626962521003	1
1553681_a_at	0.569821602714639	1.37758336420987e-07
1553682_at	0.206534219712636	1
1553683_s_at	0.29158049085714	1
1553684_at	-0.0766620396419322	1
1553685_s_at	0.248698673227998	1
1553686_at	0.0148567022179411	1
1553688_at	-0.195306548837766	0.0344197019581905
1553689_s_at	0.155098022195216	1
1553690_at	-0.0810257104658274	1
1553691_at	-0.0111717846307497	1
1553693_s_at	-0.163911735853727	1
1553694_a_at	-0.0345688879872164	1
1553695_a_at	-0.0490385986666233	1
1553696_s_at	0.155558183481357	1
1553697_at	0.047812605451047	1
1553698_a_at	0.128226775479546	0.093088898478948
1553701_a_at	0.00724970326937235	1
1553702_at	-0.0463643384785253	1
1553703_at	0.284618644321199	1
1553704_x_at	0.279419861069957	1
1553705_a_at	-0.109776643054108	1
1553706_at	0.896889753610127	1.6135744066487e-05
1553708_at	0.246922710384743	1
1553709_a_at	0.158199018584885	1
1553710_at	-0.00455560115972276	1
1553711_a_at	-0.0581833564365919	1
1553713_a_at	0.105271138823789	1
1553715_s_at	-0.476796955718193	0.0110366290751936
1553717_at	0.186183556030844	0.0925032951473156
1553718_at	-0.224120457639151	0.0143922174782109
1553719_s_at	0.509995172315877	0.00172033771181229
1553720_a_at	-0.0890750774524305	1
1553721_at	-0.639178291183633	5.21644145859369e-08
1553722_s_at	-1.28526946154183	2.76338494043164e-12
1553723_at	0.183714791102205	0.16891332997977
1553725_s_at	0.168691645124037	1
1553726_s_at	0.252340534289937	1
1553727_at	-0.389496435251544	4.8288001536918e-10
1553728_at	-0.0832420757505155	1
1553729_s_at	-1.19005871365724	8.36845117759025e-08
1553730_x_at	-0.272974401077098	0.00726572972069122
1553732_s_at	0.385302007063069	1.85850668243443e-06
1553734_at	-0.352104801043897	1
1553736_at	-0.109482677592883	1
1553739_at	-0.0461167729974044	1
1553740_a_at	0.109474267228432	1
1553741_at	-0.0821711031320795	1
1553743_at	-0.278440413832849	0.0145507307535971
1553746_a_at	-1.90372122497758	8.49508682051453e-09
1553747_at	0.0276973467422175	1
1553749_at	0.332949294360042	1
1553750_a_at	0.454530329241395	5.06663258222826e-08
1553752_at	-0.101301371608414	1
1553755_at	-0.0648772708570524	1
1553756_at	-0.0938730743385188	1
1553757_at	-0.183976031067626	0.000529730229712647
1553759_at	0.0604568486914565	1
1553761_at	-0.00772540886697914	1
1553764_a_at	0.170563184375049	1
1553765_a_at	-0.0968194437800118	1
1553768_a_at	0.211643218560709	0.0295321459941321
1553769_at	0.0179998547460709	1
1553770_a_at	-0.164777335845097	0.226322353988851
1553772_at	-0.103686427953609	1
1553775_at	-0.52026012233958	1.81416555225323e-08
1553776_at	-0.0528820250875994	1
1553778_at	0.032481116329218	1
1553780_at	-0.00747972669844987	1
1553781_at	0.195885980964353	2.73849206601643e-05
1553785_at	-0.022981167696853	1
1553787_at	0.334849798275132	0.634278069164379
1553789_a_at	-0.0556289594565795	1
1553792_at	0.0375124790573498	1
1553793_a_at	0.0245016821542872	1
1553794_at	-0.0586548878857869	1
1553796_at	-0.117567417023749	1
1553797_a_at	-0.0103842699967718	1
1553798_a_at	0.243647470087682	0.171286939895857
1553799_at	-0.0258169274163285	1
1553801_a_at	-0.146235623419832	1
1553802_a_at	-0.174556713872982	1
1553803_at	-0.280331885048714	1.93030499058215e-05
1553804_a_at	-0.122245372600196	1
1553805_at	-0.1364571665264	1
1553808_a_at	0.0667794740296141	1
1553809_a_at	-1.53384367886769	1.67069051940696e-06
1553810_a_at	0.200984137832235	0.512068339288468
1553811_at	0.0287015798770391	1
1553812_at	-0.00213930039350885	1
1553813_s_at	-0.136437688725756	1
1553815_a_at	-0.126587481990745	1
1553817_at	-0.091447734327867	1
1553818_x_at	-0.126353028895586	1
1553821_at	-0.058882192024607	1
1553822_at	-0.0541809709104331	1
1553823_a_at	-0.0748742575536148	1
1553826_a_at	-0.359900520140462	9.0472267018448e-10
1553828_at	-0.0969019070552597	1
1553829_at	0.276494912909447	1
1553830_s_at	-0.0223765062971095	1
1553831_at	-0.0668831998316275	1
1553832_at	0.0527867987108985	1
1553834_at	-0.0261803313034119	1
1553835_a_at	-0.130565915505137	1
1553837_at	-0.118935751917849	1
1553838_at	-0.0425475840549328	1
1553839_at	0.00679897206398206	1
1553840_a_at	0.019897345596104	1
1553842_at	-0.0571632538658853	1
1553843_at	-0.0612880748168099	1
1553844_a_at	-0.527786314809203	5.86793769971879e-06
1553845_x_at	-0.11852417717729	1
1553846_at	0.107358596616049	1
1553847_a_at	-0.039578575220252	1
1553849_at	0.00131256665508905	1
1553850_at	-0.0212840923416016	1
1553851_at	0.0585264571753927	1
1553852_at	0.0605127606870219	1
1553856_s_at	0.585226743232869	5.78519762145241e-06
1553857_at	-0.341300987461228	0.000144198992218611
1553858_at	-0.176506309654515	0.421038521117596
1553859_at	-0.0527565305137454	1
1553860_at	-0.0879467577214372	1
1553861_at	0.0503129168260696	1
1553863_at	0.0611013491042636	1
1553864_at	-0.108225826354814	1
1553865_a_at	-0.12589275778523	0.130342904746108
1553868_a_at	0.0597362443143039	1
1553869_at	-0.0871455969302555	1
1553871_at	-0.0858960973454206	1
1553872_at	-0.161803825138863	0.0462178913161239
1553873_at	0.00283778426998493	1
1553874_a_at	0.0587674056505163	1
1553875_s_at	0.00862725681637055	1
1553876_at	0.078824517386979	1
1553878_at	0.003333521097034	1
1553879_a_at	-0.135905324723854	0.932829807902706
1553880_at	-0.126407821072805	1
1553881_at	0.0733195889752061	1
1553882_at	0.0465191365074671	1
1553883_at	-0.0620772129192093	1
1553885_x_at	-0.082327945562251	1
1553886_at	-0.0317320167909663	1
1553887_at	0.0589483166129883	1
1553888_at	-0.0242409781426374	1
1553889_at	-0.133839576013861	1
1553890_s_at	-0.10466193530607	1
1553891_at	-0.115590037359986	1
1553893_at	-0.213429057075868	1
1553894_at	0.12529977935044	1
1553895_at	-0.106078127108956	1
1553898_a_at	-0.0522826664468021	1
1553900_s_at	-0.0767909385169334	1
1553901_x_at	0.0572993441785226	1
